
 num     #instances         #bytes  class name
1047:             4             96  java.util.stream.StreamShape
1048:             3             96  javax.management.MBeanConstructorInfo
1049:             4             96  javax.management.NotificationBroadcasterSupport
1050:             2             96  javax.management.openmbean.TabularType
1051:             4             96  org.apache.commons.logging.LogAdapter$LogApi
1052:             4             96  org.apache.ibatis.mapping.ResultSetType
1053:             4             96  org.apache.ibatis.type.BigDecimalTypeHandler
1054:             4             96  org.apache.ibatis.type.BlobTypeHandler
1055:             4             96  org.apache.ibatis.type.BooleanTypeHandler
1056:             4             96  org.apache.ibatis.type.NStringTypeHandler
1057:             3             96  org.apache.tomcat.util.buf.UDecoder$DecodeException
1058:             3             96  org.apache.tomcat.util.http.ConcurrentDateFormat
1059:             4             96  org.apache.tomcat.util.http.SameSiteCookies
1060:             4             96  org.apache.tomcat.util.log.UserDataHelper$Config
1061:             4             96  org.apache.tomcat.util.net.AbstractEndpoint$BindState
1062:             4             96  org.apache.tomcat.util.net.Acceptor$AcceptorState
1063:             1             96  org.apache.tomcat.util.threads.ThreadPoolExecutor
1064:             1             96  org.apache.tomcat.websocket.server.WsServerContainer
1065:             1             96  org.jcp.xml.dsig.internal.dom.XMLDSigRI
1066:             1             96  org.springframework.beans.GenericTypeAwarePropertyDescriptor
1067:             4             96  org.springframework.boot.autoconfigure.web.ErrorProperties$IncludeStacktrace
1068:             4             96  org.springframework.boot.web.error.ErrorAttributeOptions$Include
1069:             3             96  org.springframework.cglib.core.WeakCacheKey
1070:             3             96  org.springframework.cglib.proxy.Enhancer$EnhancerFactoryData
1071:             3             96  org.springframework.cglib.proxy.MethodProxy$CreateInfo
1072:             4             96  org.springframework.context.annotation.ScopedProxyMode
1073:             4             96  org.springframework.core.annotation.TypeMappedAnnotations$IsPresent
1074:             3             96  org.springframework.http.converter.xml.SourceHttpMessageConverter
1075:             4             96  org.springframework.util.ConcurrentReferenceHashMap$TaskOption
1076:             4             96  org.springframework.web.accept.ContentNegotiationManager
1077:             4             96  org.springframework.web.method.annotation.ModelAttributeMethodProcessor
1078:             3             96  org.springframework.web.method.annotation.SessionAttributesHandler
1079:             1             96  org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping
1080:             4             96  org.springframework.web.servlet.resource.DefaultResourceResolverChain
1081:             4             96  org.yaml.snakeyaml.nodes.NodeId
1082:             2             96  sun.management.GarbageCollectorImpl
1083:             1             96  sun.misc.Launcher$AppClassLoader
1084:             3             96  sun.net.spi.DefaultProxySelector$NonProxyInfo
1085:             1             96  sun.nio.ch.ServerSocketChannelImpl
1086:             6             96  sun.reflect.generics.tree.ArrayTypeSignature
1087:             1             96  sun.security.ec.SunEC
1088:             1             96  sun.security.jca.ProviderList$1
1089:             1             96  sun.security.rsa.SunRsaSign
1090:             1             96  sun.security.smartcardio.SunPCSC
1091:             6             96  sun.security.x509.CertificateAlgorithmId
1092:             6             96  sun.security.x509.CertificateSerialNumber
1093:             6             96  sun.security.x509.CertificateVersion
1094:             6             96  sun.security.x509.CertificateX509Key
1095:             6             96  sun.security.x509.SerialNumber
1096:             3             96  sun.util.locale.provider.LocaleServiceProviderPool
1097:             1             88  [Lorg.springframework.boot.ansi.AnsiColor;
1098:             1             88  [Lsun.security.util.ObjectIdentifier;
1099:             1             88  [[Ljava.lang.Byte;
1100:             1             88  org.apache.catalina.core.StandardService
1101:             1             88  org.apache.catalina.webresources.StandardRoot
1102:             1             88  org.springframework.boot.autoconfigure.web.ServerProperties$Tomcat
1103:             1             88  sun.misc.Launcher$ExtClassLoader
1104:             2             80  [Lcom.mysql.cj.util.StringUtils$SearchMode;
1105:             2             80  [Ljava.util.stream.StreamOpFlag$Type;
1106:             2             80  [Ljavax.servlet.DispatcherType;
1107:             1             80  [Ljavax.websocket.CloseReason$CloseCodes;
1108:             2             80  [Lorg.apache.ibatis.mapping.SqlCommandType;
1109:             2             80  [Lorg.springframework.context.annotation.FilterType;
1110:             2             80  [Lorg.springframework.http.HttpStatus$Series;
1111:             1             80  [Lsun.security.ssl.CipherSuite$KeyExchange;
1112:             5             80  com.fasterxml.jackson.databind.deser.BeanDeserializerFactory
1113:             5             80  com.fasterxml.jackson.databind.ser.BeanSerializerFactory
1114:             5             80  com.fasterxml.jackson.databind.type.TypeParser
1115:             2             80  com.sun.jmx.mbeanserver.DefaultMXBeanMappingFactory$TabularMapping
1116:             5             80  com.sun.proxy.$Proxy36
1117:             5             80  com.sun.proxy.$Proxy39
1118:             5             80  com.sun.proxy.$Proxy49
1119:             2             80  java.io.BufferedWriter
1120:             2             80  java.io.ExpiringCache
1121:             2             80  java.lang.invoke.BoundMethodHandle$Species_L3
1122:             2             80  java.time.format.DateTimeFormatterBuilder$ZoneTextPrinterParser
1123:             2             80  java.time.zone.ZoneRules
1124:             2             80  java.util.Collections$SingletonMap
1125:             2             80  java.util.Collections$SynchronizedSortedMap
1126:             2             80  java.util.Locale$Category
1127:             2             80  java.util.regex.Pattern$Loop
1128:             5             80  javax.security.auth.x500.X500Principal
1129:             2             80  jdk.xml.internal.JdkXmlFeatures$XmlFeature
1130:             1             80  org.apache.catalina.servlets.DefaultServlet
1131:             1             80  org.apache.catalina.startup.Tomcat$SimpleRealm
1132:             1             80  org.apache.coyote.RequestGroupInfo
1133:             2             80  org.apache.ibatis.binding.MapperMethod$MethodSignature
1134:             1             80  org.springframework.aop.framework.autoproxy.InfrastructureAdvisorAutoProxyCreator
1135:             2             80  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredMethodElement
1136:             2             80  org.springframework.beans.propertyeditors.CustomBooleanEditor
1137:             1             80  org.springframework.boot.autoconfigure.web.servlet.WebMvcAutoConfiguration$EnableWebMvcConfiguration
1138:             1             80  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping
1139:             1             80  org.springframework.boot.loader.jar.JarURLConnection
1140:             1             80  org.springframework.context.support.PropertySourcesPlaceholderConfigurer
1141:             2             80  org.springframework.core.annotation.SynthesizedMergedAnnotationInvocationHandler
1142:             5             80  org.springframework.web.cors.DefaultCorsProcessor
1143:             1             80  org.springframework.web.servlet.function.support.RouterFunctionMapping
1144:             1             80  org.springframework.web.servlet.handler.BeanNameUrlHandlerMapping
1145:             1             80  org.springframework.web.servlet.handler.SimpleUrlHandlerMapping
1146:             1             80  org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver
